traffic_indicator_DT,traffic_indicator_XGB,traffic_indicator_LGBM,traffic_indicator_LR,date,day,location,month,time_block,weather
2.0,2.0,2.08,1.92,18,thu,mirpur_12,mar,d,1
2.0,2.0,2.08,1.92,18,thu,mirpur_12,mar,e,1
2.0,1.94,2.0,1.92,18,thu,mirpur_12,mar,f,1
2.0,1.94,2.0,1.93,18,wed,mirpur_12,mar,a,1
2.0,1.97,2.08,1.93,18,wed,mirpur_12,mar,b,1
2.0,2.0,2.08,1.93,18,wed,mirpur_12,mar,c,1
2.0,1.96,2.08,1.93,18,wed,mirpur_12,mar,d,1
2.0,1.97,2.08,1.93,18,wed,mirpur_12,mar,e,1
2.0,1.89,2.0,1.93,18,wed,mirpur_12,mar,f,1
2.0,1.96,2.0,1.91,19,fri,mirpur_12,mar,a,1
2.0,1.93,1.98,1.91,19,fri,mirpur_12,mar,b,1
2.0,1.95,1.98,1.91,19,fri,mirpur_12,mar,c,1
2.0,1.95,1.98,1.91,19,fri,mirpur_12,mar,d,1
2.0,1.96,1.98,1.91,19,fri,mirpur_12,mar,e,1
2.0,2.11,2.0,1.91,19,fri,mirpur_12,mar,f,1
2.0,1.98,2.0,1.92,19,sat,mirpur_12,mar,a,1
2.0,2.01,2.08,1.92,19,sat,mirpur_12,mar,b,1
2.0,2.0,2.08,1.92,19,sat,mirpur_12,mar,c,1
2.0,2.0,2.08,1.92,19,sat,mirpur_12,mar,d,1
2.0,2.01,2.08,1.92,19,sat,mirpur_12,mar,e,1
2.0,1.96,2.0,1.92,19,sat,mirpur_12,mar,f,1
2.0,1.96,2.0,1.93,19,thu,mirpur_12,mar,a,1
2.0,1.99,2.08,1.93,19,thu,mirpur_12,mar,b,1
2.0,1.98,2.08,1.92,19,thu,mirpur_12,mar,c,1
2.0,2.01,2.08,1.92,19,thu,mirpur_12,mar,d,1
2.0,2.01,2.08,1.92,19,thu,mirpur_12,mar,e,1
2.0,1.95,2.0,1.92,19,thu,mirpur_12,mar,f,1
2.0,1.95,2.0,1.93,19,tue,mirpur_12,mar,a,1
2.0,1.99,2.08,1.93,19,tue,mirpur_12,mar,b,1
2.0,2.01,2.08,1.93,19,tue,mirpur_12,mar,c,1
2.0,1.99,2.08,1.93,19,tue,mirpur_12,mar,d,1
2.0,1.99,2.08,1.93,19,tue,mirpur_12,mar,e,1
2.0,1.91,2.0,1.93,19,tue,mirpur_12,mar,f,1
2.0,1.94,2.0,1.91,20,fri,mirpur_12,mar,a,1
2.0,1.91,1.98,1.91,20,fri,mirpur_12,mar,b,1
2.0,1.93,1.98,1.91,20,fri,mirpur_12,mar,c,1
2.0,1.93,1.98,1.91,20,fri,mirpur_12,mar,d,1
2.0,1.94,1.98,1.91,20,fri,mirpur_12,mar,e,1
2.0,2.09,2.0,1.91,20,fri,mirpur_12,mar,f,1
2.0,1.98,2.0,1.92,20,sat,mirpur_12,mar,a,1
2.0,2.01,2.08,1.92,20,sat,mirpur_12,mar,b,1
2.0,2.0,2.08,1.92,20,sat,mirpur_12,mar,c,1
2.0,2.01,2.08,1.92,20,sat,mirpur_12,mar,d,1
2.0,2.02,2.08,1.92,20,sat,mirpur_12,mar,e,1
2.0,1.96,2.0,1.92,20,sat,mirpur_12,mar,f,1
2.0,1.96,2.0,1.92,20,sun,mirpur_12,mar,a,1
2.0,2.0,2.08,1.92,20,sun,mirpur_12,mar,b,1
2.0,1.98,2.08,1.92,20,sun,mirpur_12,mar,c,1
2.0,2.02,2.08,1.92,20,sun,mirpur_12,mar,d,1
2.0,2.02,2.08,1.92,20,sun,mirpur_12,mar,e,1
2.0,1.96,2.0,1.92,20,sun,mirpur_12,mar,f,1
2.0,1.91,2.0,1.93,20,wed,mirpur_12,mar,a,1
2.0,1.94,2.08,1.93,20,wed,mirpur_12,mar,b,1
2.0,1.96,2.08,1.93,20,wed,mirpur_12,mar,c,1
2.0,1.94,2.08,1.93,20,wed,mirpur_12,mar,d,1
2.0,1.96,2.08,1.93,20,wed,mirpur_12,mar,e,1
2.0,1.88,2.0,1.93,20,wed,mirpur_12,mar,f,1
2.0,1.96,2.0,1.92,21,mon,mirpur_12,mar,a,1
2.0,1.99,2.08,1.91,21,mon,mirpur_12,mar,b,1
2.0,2.0,2.08,1.91,21,mon,mirpur_12,mar,c,1
2.0,2.02,2.08,1.91,21,mon,mirpur_12,mar,d,1
2.0,2.03,2.08,1.91,21,mon,mirpur_12,mar,e,1
2.0,1.98,2.0,1.91,21,mon,mirpur_12,mar,f,1
2.0,1.98,2.0,1.92,21,sat,mirpur_12,mar,a,1
2.0,2.03,2.08,1.92,21,sat,mirpur_12,mar,b,1
2.0,2.02,2.08,1.92,21,sat,mirpur_12,mar,c,1
2.0,2.02,2.08,1.92,21,sat,mirpur_12,mar,d,1
2.0,2.03,2.08,1.92,21,sat,mirpur_12,mar,e,1
2.0,1.98,2.0,1.92,21,sat,mirpur_12,mar,f,1
2.0,1.96,2.0,1.92,21,sun,mirpur_12,mar,a,1
2.0,2.01,2.08,1.92,21,sun,mirpur_12,mar,b,1
2.0,1.99,2.08,1.92,21,sun,mirpur_12,mar,c,1
2.0,2.03,2.08,1.92,21,sun,mirpur_12,mar,d,1
2.0,2.03,2.08,1.92,21,sun,mirpur_12,mar,e,1
2.0,1.98,2.0,1.92,21,sun,mirpur_12,mar,f,1
2.0,1.96,2.0,1.93,21,thu,mirpur_12,mar,a,1
2.0,2.01,2.08,1.93,21,thu,mirpur_12,mar,b,1
2.0,2.0,2.08,1.93,21,thu,mirpur_12,mar,c,1
2.0,2.03,2.08,1.93,21,thu,mirpur_12,mar,d,1
2.0,2.03,2.08,1.93,21,thu,mirpur_12,mar,e,1
2.0,1.97,2.0,1.92,21,thu,mirpur_12,mar,f,1
2.0,1.91,2.0,1.91,22,fri,mirpur_12,mar,a,1
2.0,1.92,1.98,1.91,22,fri,mirpur_12,mar,b,1
2.0,1.92,1.98,1.91,22,fri,mirpur_12,mar,c,1
2.0,1.92,1.98,1.91,22,fri,mirpur_12,mar,d,1
2.0,1.95,1.98,1.91,22,fri,mirpur_12,mar,e,1
2.0,2.03,2.0,1.91,22,fri,mirpur_12,mar,f,1
2.0,1.99,2.0,1.92,22,mon,mirpur_12,mar,a,1
2.0,2.05,2.08,1.92,22,mon,mirpur_12,mar,b,1
2.0,2.05,2.08,1.91,22,mon,mirpur_12,mar,c,1
2.0,2.07,2.08,1.91,22,mon,mirpur_12,mar,d,1
2.0,2.08,2.08,1.91,22,mon,mirpur_12,mar,e,1
2.0,1.99,2.0,1.91,22,mon,mirpur_12,mar,f,1
2.0,1.97,2.0,1.92,22,sun,mirpur_12,mar,a,1
2.0,2.03,2.08,1.92,22,sun,mirpur_12,mar,b,1
2.0,2.02,2.08,1.92,22,sun,mirpur_12,mar,c,1
2.0,2.05,2.08,1.92,22,sun,mirpur_12,mar,d,1
2.0,2.06,2.08,1.92,22,sun,mirpur_12,mar,e,1
2.0,1.97,2.0,1.92,22,sun,mirpur_12,mar,f,1
2.0,1.97,2.0,1.93,22,tue,mirpur_12,mar,a,1
2.0,2.05,2.08,1.93,22,tue,mirpur_12,mar,b,1
2.0,2.07,2.08,1.93,22,tue,mirpur_12,mar,c,1
2.0,2.06,2.08,1.93,22,tue,mirpur_12,mar,d,1
2.0,2.06,2.08,1.93,22,tue,mirpur_12,mar,e,1
2.0,1.94,2.0,1.93,22,tue,mirpur_12,mar,f,1
2.0,1.93,2.0,1.92,23,mon,mirpur_12,mar,a,1
2.0,1.98,2.08,1.92,23,mon,mirpur_12,mar,b,1
2.0,1.97,2.08,1.92,23,mon,mirpur_12,mar,c,1
2.0,1.98,2.08,1.91,23,mon,mirpur_12,mar,d,1
2.0,1.99,2.08,1.91,23,mon,mirpur_12,mar,e,1
2.0,1.93,2.0,1.91,23,mon,mirpur_12,mar,f,1
2.0,1.95,2.0,1.92,23,sat,mirpur_12,mar,a,1
2.0,2.01,2.08,1.92,23,sat,mirpur_12,mar,b,1
2.0,1.99,2.08,1.92,23,sat,mirpur_12,mar,c,1
2.0,1.97,2.08,1.92,23,sat,mirpur_12,mar,d,1
2.0,1.98,2.08,1.92,23,sat,mirpur_12,mar,e,1
2.0,1.93,2.0,1.92,23,sat,mirpur_12,mar,f,1
2.0,1.97,2.0,1.93,23,tue,mirpur_12,mar,a,1
2.0,2.04,2.08,1.93,23,tue,mirpur_12,mar,b,1
2.0,2.05,2.08,1.93,23,tue,mirpur_12,mar,c,1
2.0,2.03,2.08,1.93,23,tue,mirpur_12,mar,d,1
2.0,2.03,2.08,1.93,23,tue,mirpur_12,mar,e,1
2.0,1.95,2.0,1.93,23,tue,mirpur_12,mar,f,1
2.0,1.95,2.0,1.94,23,wed,mirpur_12,mar,a,1
2.0,2.01,2.08,1.94,23,wed,mirpur_12,mar,b,1
2.0,2.02,2.08,1.93,23,wed,mirpur_12,mar,c,1
2.0,2.0,2.08,1.93,23,wed,mirpur_12,mar,d,1
2.0,2.02,2.08,1.93,23,wed,mirpur_12,mar,e,1
2.0,1.93,2.0,1.93,23,wed,mirpur_12,mar,f,1
2.0,1.95,2.0,1.92,24,sun,mirpur_12,mar,a,1
2.0,2.01,2.08,1.92,24,sun,mirpur_12,mar,b,1
2.0,1.98,2.08,1.92,24,sun,mirpur_12,mar,c,1
2.0,1.99,2.08,1.92,24,sun,mirpur_12,mar,d,1
2.0,2.0,2.08,1.92,24,sun,mirpur_12,mar,e,1
2.0,1.95,2.0,1.92,24,sun,mirpur_12,mar,f,1
2.0,1.95,2.0,1.93,24,thu,mirpur_12,mar,a,1
2.0,2.01,2.08,1.93,24,thu,mirpur_12,mar,b,1
2.0,1.99,2.08,1.93,24,thu,mirpur_12,mar,c,1
2.0,2.0,2.08,1.93,24,thu,mirpur_12,mar,d,1
2.0,2.0,2.08,1.93,24,thu,mirpur_12,mar,e,1
2.0,1.96,2.0,1.93,24,thu,mirpur_12,mar,f,1
2.0,1.97,2.0,1.93,24,tue,mirpur_12,mar,a,1
2.0,2.05,2.08,1.93,24,tue,mirpur_12,mar,b,1
2.0,2.05,2.08,1.93,24,tue,mirpur_12,mar,c,1
2.0,2.03,2.08,1.93,24,tue,mirpur_12,mar,d,1
2.0,2.03,2.08,1.93,24,tue,mirpur_12,mar,e,1
2.0,1.96,2.0,1.93,24,tue,mirpur_12,mar,f,1
2.0,1.96,2.0,1.94,24,wed,mirpur_12,mar,a,1
2.0,2.03,2.08,1.94,24,wed,mirpur_12,mar,b,1
2.0,2.04,2.08,1.94,24,wed,mirpur_12,mar,c,1
2.0,2.01,2.08,1.93,24,wed,mirpur_12,mar,d,1
2.0,2.03,2.08,1.93,24,wed,mirpur_12,mar,e,1
2.0,1.96,2.0,1.93,24,wed,mirpur_12,mar,f,1
2.0,1.96,2.0,1.91,25,fri,mirpur_12,mar,a,1
2.0,1.96,1.98,1.91,25,fri,mirpur_12,mar,b,1
2.0,1.94,1.98,1.91,25,fri,mirpur_12,mar,c,1
2.0,1.93,1.98,1.91,25,fri,mirpur_12,mar,d,1
2.0,1.99,1.98,1.91,25,fri,mirpur_12,mar,e,1
2.0,2.15,2.0,1.91,25,fri,mirpur_12,mar,f,1
2.0,1.95,2.0,1.92,25,mon,mirpur_12,mar,a,1
2.0,2.01,2.08,1.92,25,mon,mirpur_12,mar,b,1
2.0,2.0,2.08,1.92,25,mon,mirpur_12,mar,c,1
2.0,2.0,2.08,1.92,25,mon,mirpur_12,mar,d,1
2.0,2.01,2.08,1.92,25,mon,mirpur_12,mar,e,1
2.0,1.96,2.0,1.92,25,mon,mirpur_12,mar,f,1
2.0,1.97,2.0,1.93,25,thu,mirpur_12,mar,a,1
2.0,2.04,2.08,1.93,25,thu,mirpur_12,mar,b,1
2.0,2.01,2.08,1.93,25,thu,mirpur_12,mar,c,1
2.0,2.02,2.08,1.93,25,thu,mirpur_12,mar,d,1
2.0,2.02,2.08,1.93,25,thu,mirpur_12,mar,e,1
2.0,1.98,2.0,1.93,25,thu,mirpur_12,mar,f,1
2.0,1.97,2.0,1.94,25,wed,mirpur_12,mar,a,1
2.0,2.04,2.08,1.94,25,wed,mirpur_12,mar,b,1
2.0,2.05,2.08,1.94,25,wed,mirpur_12,mar,c,1
2.0,2.02,2.08,1.94,25,wed,mirpur_12,mar,d,1
2.0,2.03,2.08,1.93,25,wed,mirpur_12,mar,e,1
2.0,1.97,2.0,1.93,25,wed,mirpur_12,mar,f,1
2.0,1.97,2.0,1.91,26,fri,mirpur_12,mar,a,1
2.0,1.97,1.98,1.91,26,fri,mirpur_12,mar,b,1
2.0,1.95,1.98,1.91,26,fri,mirpur_12,mar,c,1
2.0,1.93,1.98,1.91,26,fri,mirpur_12,mar,d,1
2.0,1.99,1.98,1.91,26,fri,mirpur_12,mar,e,1
2.0,2.15,2.0,1.91,26,fri,mirpur_12,mar,f,1
2.0,2.01,2.0,1.92,26,sat,mirpur_12,mar,a,1
2.0,2.06,2.08,1.92,26,sat,mirpur_12,mar,b,1
2.0,2.04,2.08,1.92,26,sat,mirpur_12,mar,c,1
2.0,2.0,2.08,1.92,26,sat,mirpur_12,mar,d,1
2.0,2.01,2.08,1.92,26,sat,mirpur_12,mar,e,1
2.0,1.96,2.0,1.92,26,sat,mirpur_12,mar,f,1
2.0,1.97,2.0,1.93,26,thu,mirpur_12,mar,a,1
2.0,2.02,2.08,1.93,26,thu,mirpur_12,mar,b,1
2.0,2.0,2.08,1.93,26,thu,mirpur_12,mar,c,1
2.0,2.01,2.08,1.93,26,thu,mirpur_12,mar,d,1
2.0,2.01,2.08,1.93,26,thu,mirpur_12,mar,e,1
2.0,1.97,2.0,1.93,26,thu,mirpur_12,mar,f,1
2.0,1.97,2.0,1.93,26,tue,mirpur_12,mar,a,1
2.0,2.04,2.08,1.93,26,tue,mirpur_12,mar,b,1
2.0,2.05,2.08,1.93,26,tue,mirpur_12,mar,c,1
2.0,2.03,2.08,1.93,26,tue,mirpur_12,mar,d,1
2.0,2.02,2.08,1.93,26,tue,mirpur_12,mar,e,1
2.0,1.95,2.0,1.93,26,tue,mirpur_12,mar,f,1
2.0,1.95,2.0,1.91,27,fri,mirpur_12,mar,a,1
2.0,1.95,1.98,1.91,27,fri,mirpur_12,mar,b,1
2.0,1.96,1.98,1.91,27,fri,mirpur_12,mar,c,1
2.0,1.96,1.98,1.91,27,fri,mirpur_12,mar,d,1
2.0,2.02,1.98,1.91,27,fri,mirpur_12,mar,e,1
2.0,2.16,2.0,1.91,27,fri,mirpur_12,mar,f,1
2.0,2.0,2.0,1.92,27,sat,mirpur_12,mar,a,1
2.0,2.06,2.08,1.92,27,sat,mirpur_12,mar,b,1
2.0,2.05,2.08,1.92,27,sat,mirpur_12,mar,c,1
2.0,2.02,2.08,1.92,27,sat,mirpur_12,mar,d,1
2.0,2.03,2.08,1.92,27,sat,mirpur_12,mar,e,1
2.0,1.97,2.0,1.92,27,sat,mirpur_12,mar,f,1
2.0,1.96,2.0,1.93,27,sun,mirpur_12,mar,a,1
2.0,2.02,2.08,1.93,27,sun,mirpur_12,mar,b,1
2.0,2.01,2.08,1.93,27,sun,mirpur_12,mar,c,1
2.0,2.04,2.08,1.92,27,sun,mirpur_12,mar,d,1
2.0,2.04,2.08,1.92,27,sun,mirpur_12,mar,e,1
2.0,1.98,2.0,1.92,27,sun,mirpur_12,mar,f,1
2.0,1.93,2.0,1.94,27,wed,mirpur_12,mar,a,1
2.0,1.98,2.08,1.94,27,wed,mirpur_12,mar,b,1
2.0,2.0,2.08,1.94,27,wed,mirpur_12,mar,c,1
2.0,1.99,2.08,1.94,27,wed,mirpur_12,mar,d,1
2.0,2.01,2.08,1.94,27,wed,mirpur_12,mar,e,1
2.0,1.92,2.0,1.94,27,wed,mirpur_12,mar,f,1
2.0,1.95,2.0,1.92,28,mon,mirpur_12,mar,a,1
2.0,2.0,2.08,1.92,28,mon,mirpur_12,mar,b,1
2.0,2.04,2.08,1.92,28,mon,mirpur_12,mar,c,1
2.0,2.02,2.08,1.92,28,mon,mirpur_12,mar,d,1
2.0,2.03,2.08,1.92,28,mon,mirpur_12,mar,e,1
2.0,1.97,2.0,1.92,28,mon,mirpur_12,mar,f,1
2.0,2.0,2.0,1.92,28,sat,mirpur_12,mar,a,1
2.0,2.05,2.08,1.92,28,sat,mirpur_12,mar,b,1
2.0,2.06,2.08,1.92,28,sat,mirpur_12,mar,c,1
2.0,2.01,2.08,1.92,28,sat,mirpur_12,mar,d,1
2.0,2.02,2.08,1.92,28,sat,mirpur_12,mar,e,1
2.0,1.96,2.0,1.92,28,sat,mirpur_12,mar,f,1
2.0,1.96,2.0,1.93,28,sun,mirpur_12,mar,a,1
2.0,2.01,2.08,1.93,28,sun,mirpur_12,mar,b,1
2.0,2.02,2.08,1.93,28,sun,mirpur_12,mar,c,1
2.0,2.03,2.08,1.93,28,sun,mirpur_12,mar,d,1
2.0,2.02,2.08,1.92,28,sun,mirpur_12,mar,e,1
2.0,1.97,2.0,1.92,28,sun,mirpur_12,mar,f,1
2.0,1.96,2.0,1.93,28,thu,mirpur_12,mar,a,1
2.0,2.01,2.08,1.93,28,thu,mirpur_12,mar,b,1
2.0,2.02,2.08,1.93,28,thu,mirpur_12,mar,c,1
2.0,2.03,2.08,1.93,28,thu,mirpur_12,mar,d,1
2.0,2.02,2.08,1.93,28,thu,mirpur_12,mar,e,1
2.0,1.97,2.0,1.93,28,thu,mirpur_12,mar,f,1
2.0,2.09,2.26,1.92,29,fri,mirpur_12,mar,a,1
2.0,1.98,2.26,1.91,29,fri,mirpur_12,mar,b,1
2.0,2.02,2.26,1.91,29,fri,mirpur_12,mar,c,1
2.0,2.0,2.26,1.91,29,fri,mirpur_12,mar,d,1
2.0,2.07,2.26,1.91,29,fri,mirpur_12,mar,e,1
2.0,2.19,2.26,1.91,29,fri,mirpur_12,mar,f,1
2.0,2.03,2.26,1.92,29,mon,mirpur_12,mar,a,1
2.0,1.94,2.26,1.92,29,mon,mirpur_12,mar,b,1
2.0,1.98,2.26,1.92,29,mon,mirpur_12,mar,c,1
2.0,1.96,2.26,1.92,29,mon,mirpur_12,mar,d,1
2.0,1.96,2.26,1.92,29,mon,mirpur_12,mar,e,1
2.0,2.05,2.26,1.92,29,mon,mirpur_12,mar,f,1
2.0,2.04,2.26,1.93,29,sun,mirpur_12,mar,a,1
2.0,1.94,2.26,1.93,29,sun,mirpur_12,mar,b,1
2.0,1.96,2.26,1.93,29,sun,mirpur_12,mar,c,1
2.0,1.96,2.26,1.93,29,sun,mirpur_12,mar,d,1
2.0,1.95,2.26,1.93,29,sun,mirpur_12,mar,e,1
2.0,2.04,2.26,1.92,29,sun,mirpur_12,mar,f,1
2.0,2.08,2.26,1.93,29,tue,mirpur_12,mar,a,1
2.0,1.97,2.26,1.93,29,tue,mirpur_12,mar,b,1
2.0,2.03,2.26,1.93,29,tue,mirpur_12,mar,c,1
2.0,2.0,2.26,1.93,29,tue,mirpur_12,mar,d,1
2.0,1.99,2.26,1.93,29,tue,mirpur_12,mar,e,1
2.0,2.1,2.26,1.93,29,tue,mirpur_12,mar,f,1
2.0,2.01,2.26,1.92,30,mon,mirpur_12,mar,a,1
2.0,1.9,2.26,1.92,30,mon,mirpur_12,mar,b,1
2.0,1.97,2.26,1.92,30,mon,mirpur_12,mar,c,1
2.0,1.96,2.26,1.92,30,mon,mirpur_12,mar,d,1
2.0,1.96,2.26,1.92,30,mon,mirpur_12,mar,e,1
2.0,2.11,2.26,1.92,30,mon,mirpur_12,mar,f,1
2.0,2.07,2.26,1.92,30,sat,mirpur_12,mar,a,1
2.0,1.96,2.26,1.92,30,sat,mirpur_12,mar,b,1
2.0,2.0,2.26,1.92,30,sat,mirpur_12,mar,c,1
2.0,1.94,2.26,1.92,30,sat,mirpur_12,mar,d,1
2.0,1.94,2.26,1.92,30,sat,mirpur_12,mar,e,1
2.0,2.1,2.26,1.92,30,sat,mirpur_12,mar,f,1
2.0,2.09,2.26,1.94,30,tue,mirpur_12,mar,a,1
2.0,1.94,2.26,1.93,30,tue,mirpur_12,mar,b,1
2.0,2.0,2.26,1.93,30,tue,mirpur_12,mar,c,1
2.0,1.96,2.26,1.93,30,tue,mirpur_12,mar,d,1
2.0,1.95,2.26,1.93,30,tue,mirpur_12,mar,e,1
2.0,2.17,2.26,1.93,30,tue,mirpur_12,mar,f,1
2.0,2.28,2.26,1.94,30,wed,mirpur_12,mar,a,1
2.0,1.92,2.26,1.94,30,wed,mirpur_12,mar,b,1
2.0,1.97,2.26,1.94,30,wed,mirpur_12,mar,c,1
2.0,1.93,2.26,1.94,30,wed,mirpur_12,mar,d,1
2.0,1.95,2.26,1.94,30,wed,mirpur_12,mar,e,1
2.0,2.17,2.26,1.94,30,wed,mirpur_12,mar,f,1
2.0,1.99,2.26,1.93,31,sun,mirpur_12,mar,a,1
2.0,1.81,2.26,1.93,31,sun,mirpur_12,mar,b,1
2.0,1.92,2.26,1.93,31,sun,mirpur_12,mar,c,1
2.0,1.9,2.26,1.93,31,sun,mirpur_12,mar,d,1
2.0,1.9,2.26,1.93,31,sun,mirpur_12,mar,e,1
2.0,2.09,2.26,1.93,31,sun,mirpur_12,mar,f,1
2.0,1.99,2.26,1.93,31,thu,mirpur_12,mar,a,1
2.0,1.83,2.26,1.93,31,thu,mirpur_12,mar,b,1
2.0,1.96,2.26,1.93,31,thu,mirpur_12,mar,c,1
2.0,1.94,2.26,1.93,31,thu,mirpur_12,mar,d,1
2.0,1.92,2.26,1.93,31,thu,mirpur_12,mar,e,1
2.0,2.12,2.26,1.93,31,thu,mirpur_12,mar,f,1
2.0,2.06,2.26,1.94,31,tue,mirpur_12,mar,a,1
2.0,1.86,2.26,1.94,31,tue,mirpur_12,mar,b,1
2.0,1.97,2.26,1.93,31,tue,mirpur_12,mar,c,1
2.0,1.92,2.26,1.93,31,tue,mirpur_12,mar,d,1
2.0,1.91,2.26,1.93,31,tue,mirpur_12,mar,e,1
2.0,2.16,2.26,1.93,31,tue,mirpur_12,mar,f,1
2.0,2.22,2.26,1.94,31,wed,mirpur_12,mar,a,1
2.0,1.84,2.26,1.94,31,wed,mirpur_12,mar,b,1
2.0,1.95,2.26,1.94,31,wed,mirpur_12,mar,c,1
2.0,1.9,2.26,1.94,31,wed,mirpur_12,mar,d,1
2.0,1.91,2.26,1.94,31,wed,mirpur_12,mar,e,1
2.0,2.1,2.26,1.94,31,wed,mirpur_12,mar,f,1
2.0,2.23,2.24,1.82,1,fri,mirpur_12,may,a,1
2.0,2.1,2.24,1.82,1,fri,mirpur_12,may,b,1
2.0,2.17,2.24,1.82,1,fri,mirpur_12,may,c,1
2.0,2.08,2.24,1.82,1,fri,mirpur_12,may,d,1
2.0,2.08,2.24,1.82,1,fri,mirpur_12,may,e,1
2.0,2.12,2.24,1.82,1,fri,mirpur_12,may,f,1
2.0,2.01,2.24,1.83,1,sat,mirpur_12,may,a,1
2.0,1.83,2.24,1.83,1,sat,mirpur_12,may,b,1
2.0,1.88,2.24,1.82,1,sat,mirpur_12,may,c,1
2.0,1.88,2.24,1.82,1,sat,mirpur_12,may,d,1
2.0,1.9,2.24,1.82,1,sat,mirpur_12,may,e,1
2.0,2.05,2.24,1.82,1,sat,mirpur_12,may,f,1
2.0,2.05,2.24,1.83,1,sun,mirpur_12,may,a,1
2.0,1.88,2.24,1.83,1,sun,mirpur_12,may,b,1
2.0,1.91,2.24,1.83,1,sun,mirpur_12,may,c,1
2.0,1.9,2.24,1.83,1,sun,mirpur_12,may,d,1
2.0,1.89,2.24,1.83,1,sun,mirpur_12,may,e,1
2.0,2.05,2.24,1.83,1,sun,mirpur_12,may,f,1
2.0,2.13,2.24,1.84,1,wed,mirpur_12,may,a,1
2.0,2.02,2.24,1.84,1,wed,mirpur_12,may,b,1
2.0,2.06,2.24,1.84,1,wed,mirpur_12,may,c,1
2.0,1.99,2.24,1.84,1,wed,mirpur_12,may,d,1
2.0,2.0,2.24,1.84,1,wed,mirpur_12,may,e,1
2.0,2.1,2.24,1.84,1,wed,mirpur_12,may,f,1
2.0,2.06,2.24,1.82,2,mon,mirpur_12,may,a,1
2.0,1.89,2.24,1.82,2,mon,mirpur_12,may,b,1
2.0,1.97,2.24,1.82,2,mon,mirpur_12,may,c,1
2.0,1.97,2.24,1.82,2,mon,mirpur_12,may,d,1
2.0,1.99,2.24,1.82,2,mon,mirpur_12,may,e,1
2.0,2.16,2.24,1.82,2,mon,mirpur_12,may,f,1
2.0,2.07,2.24,1.83,2,sat,mirpur_12,may,a,1
2.0,1.91,2.24,1.83,2,sat,mirpur_12,may,b,1
2.0,1.95,2.24,1.83,2,sat,mirpur_12,may,c,1
2.0,1.96,2.24,1.83,2,sat,mirpur_12,may,d,1
2.0,1.96,2.24,1.82,2,sat,mirpur_12,may,e,1
2.0,2.14,2.24,1.82,2,sat,mirpur_12,may,f,1
2.0,2.08,2.24,1.83,2,sun,mirpur_12,may,a,1
2.0,1.93,2.24,1.83,2,sun,mirpur_12,may,b,1
2.0,1.96,2.24,1.83,2,sun,mirpur_12,may,c,1
2.0,1.98,2.24,1.83,2,sun,mirpur_12,may,d,1
2.0,1.95,2.24,1.83,2,sun,mirpur_12,may,e,1
2.0,2.12,2.24,1.83,2,sun,mirpur_12,may,f,1
2.0,2.13,2.24,1.83,2,thu,mirpur_12,may,a,1
2.0,1.98,2.24,1.83,2,thu,mirpur_12,may,b,1
2.0,2.01,2.24,1.83,2,thu,mirpur_12,may,c,1
2.0,2.05,2.24,1.83,2,thu,mirpur_12,may,d,1
2.0,2.04,2.24,1.83,2,thu,mirpur_12,may,e,1
2.0,2.19,2.24,1.83,2,thu,mirpur_12,may,f,1
2.0,1.99,2.0,1.82,3,fri,mirpur_12,may,a,1
2.0,1.9,1.98,1.82,3,fri,mirpur_12,may,b,1
2.0,1.94,1.98,1.82,3,fri,mirpur_12,may,c,1
2.0,1.88,1.98,1.82,3,fri,mirpur_12,may,d,1
2.0,1.93,1.98,1.82,3,fri,mirpur_12,may,e,1
2.0,2.13,2.0,1.82,3,fri,mirpur_12,may,f,1
2.0,1.95,2.0,1.82,3,mon,mirpur_12,may,a,1
2.0,1.97,2.08,1.82,3,mon,mirpur_12,may,b,1
2.0,2.02,2.08,1.82,3,mon,mirpur_12,may,c,1
2.0,2.02,2.08,1.82,3,mon,mirpur_12,may,d,1
2.0,2.04,2.08,1.82,3,mon,mirpur_12,may,e,1
2.0,1.94,2.0,1.82,3,mon,mirpur_12,may,f,1
2.0,1.94,2.0,1.83,3,sun,mirpur_12,may,a,1
2.0,1.98,2.08,1.83,3,sun,mirpur_12,may,b,1
2.0,2.0,2.08,1.83,3,sun,mirpur_12,may,c,1
2.0,2.02,2.08,1.83,3,sun,mirpur_12,may,d,1
2.0,1.99,2.08,1.83,3,sun,mirpur_12,may,e,1
2.0,1.9,2.0,1.83,3,sun,mirpur_12,may,f,1
2.0,1.93,2.0,1.84,3,tue,mirpur_12,may,a,1
2.0,2.0,2.08,1.84,3,tue,mirpur_12,may,b,1
2.0,2.02,2.08,1.84,3,tue,mirpur_12,may,c,1
2.0,2.05,2.08,1.84,3,tue,mirpur_12,may,d,1
2.0,2.05,2.08,1.84,3,tue,mirpur_12,may,e,1
2.0,1.92,2.0,1.84,3,tue,mirpur_12,may,f,1
2.0,1.95,2.0,1.82,4,mon,mirpur_12,may,a,1
2.0,1.98,2.08,1.82,4,mon,mirpur_12,may,b,1
2.0,2.01,2.08,1.82,4,mon,mirpur_12,may,c,1
2.0,2.0,2.08,1.82,4,mon,mirpur_12,may,d,1
2.0,2.02,2.08,1.82,4,mon,mirpur_12,may,e,1
2.0,1.92,2.0,1.82,4,mon,mirpur_12,may,f,1
2.0,1.94,2.0,1.83,4,sat,mirpur_12,may,a,1
